Prix,Annee,Auto_manuel,Carburant,Marque,Module,Nombre de portes,Première main,Etat,Kilometrage,Puissance_fiscale
150000,2018,Automatique,Diesel,Alfa Romeo,Giulietta,5,Non,Bon,144999,6
395000,2018,Automatique,Diesel,Mercedes-Benz,Classe GLC,5,Oui,Excellent,104999,8
430000,2019,Automatique,Diesel,Land Rover,Range Rover Velar,5,Non,Excellent,97499,8
177000,2019,Automatique,Diesel,Renault,Kadjar,3,Oui,Excellent,124999,6
400000,2019,Automatique,Diesel,BMW,X3,5,Oui,Excellent,104999,8
390000,2019,Automatique,Diesel,BMW,Série 3,5,Oui,Excellent,114999,8
63000,2008,Manuelle,Diesel,Kia,Cerato,5,Non,Bon,324999,6
160000,2019,Manuelle,Diesel,Dacia,Duster,5,Oui,Excellent,52499,6
50000,2008,Manuelle,Essence,Peugeot,206,5,Non,Très bon,154999,6
28000,1997,Manuelle,Essence,Mitsubishi,Lancer,5,Non,Bon,164999,7
280000,2016,Automatique,Diesel,Audi,Q7,5,Non,Excellent,274999,12
123000,2022,Automatique,Essence,Fiat,500,3,Oui,Très bon,17499,7
320000,2014,Automatique,Diesel,Land Rover,Range Rover Vogue,5,Non,Très bon,194999,18
475000,2021,Automatique,Diesel,Volkswagen,Tiguan,5,Oui,Excellent,124999,8
78000,2018,Manuelle,Diesel,Hyundai,Accent,5,Oui,Excellent,62499,6
132000,2022,Manuelle,Essence,Toyota,Yaris,5,Oui,Excellent,42499,6
325000,2015,Automatique,Diesel,Mercedes-Benz,220,5,Non,Excellent,164999,9
305993,2021,Automatique,Essence,Volkswagen,Golf 8,5,Non,Excellent,22499,14
63000,2001,Manuelle,Diesel,Volkswagen,Golf 4,5,Non,Très bon,274999,8
155000,2022,Manuelle,Diesel,Opel,Corsa,5,Non,Excellent,114999,6
145000,2023,Manuelle,Diesel,Peugeot,301,5,Non,Excellent,42499,6
150000,2022,Manuelle,Diesel,Renault,Clio,5,Non,Excellent,57499,6
550000,2020,Automatique,Electrique,Tesla,Model S,5,Oui,Excellent,47499,36
540000,2019,Automatique,Diesel,Land Rover,Range Rover Vogue,5,Non,Excellent,114999,12
415000,2019,Automatique,Diesel,Volkswagen,Tiguan,5,Non,Excellent,104999,8
169000,2023,Manuelle,Diesel,Dacia,Lodgy,5,Non,Excellent,32499,7
260000,2023,Automatique,Diesel,Hyundai,Creta,5,Oui,Très bon,47499,6
150000,2018,Manuelle,Diesel,Alfa Romeo,Giulietta,5,Oui,Très bon,77499,6
217000,2019,Automatique,Diesel,Peugeot,3008,5,Oui,Excellent,104999,8
268000,2021,Automatique,Diesel,Volkswagen,Passat,5,Oui,Excellent,114999,8
150000,2018,Manuelle,Diesel,Citroen,C3,5,Oui,Très bon,92499,6
305000,2023,Automatique,Diesel,Seat,Ateca,5,Oui,Excellent,22499,8
89000,2009,Automatique,Essence,Honda,Jazz,5,Non,Très bon,134999,8
99000,2012,Manuelle,Diesel,Dacia,Duster,5,Non,Très bon,274999,6
168000,2015,Automatique,Diesel,Land Rover,Range Rover Evoque,5,Non,Très bon,224999,9
100000,2012,Manuelle,Diesel,Dacia,Duster,5,Non,Très bon,274999,6
370000,2023,Automatique,Diesel,BMW,Série 2,5,Oui,Excellent,52499,8
115000,2013,Automatique,Diesel,Volkswagen,Touareg,5,Oui,Bon,194999,12
122000,2015,Manuelle,Diesel,Peugeot,4008,5,Non,Excellent,164999,7
205000,2019,Manuelle,Diesel,Seat,Leon,5,Oui,Excellent,124999,7
12000,1994,Manuelle,Essence,Citroen,AX,5,Non,Correct,22499,5
299000,2020,Automatique,Diesel,Mercedes-Benz,Classe C,5,Non,Excellent,97499,6
222000,2022,Manuelle,Diesel,Jeep,Compass,5,Oui,Excellent,32499,6
149000,2014,Automatique,Diesel,Hyundai,Santa Fe,5,Non,Très bon,27499,8
260000,2021,Automatique,Diesel,Ford,Kuga,5,Oui,Excellent,82499,6
46000,1996,Manuelle,Diesel,Mercedes-Benz,Classe C,5,Non,Bon,474999,10
35000,2010,Manuelle,Essence,Subaru,Legacy,5,Non,Très bon,194999,11
42000,2009,Manuelle,Diesel,Ssangyong,Kyron,5,Non,Correct,22499,8
272000,2018,Automatique,Diesel,BMW,Série 5,5,Non,Excellent,154999,8
120000,2012,Manuelle,Diesel,Ford,Kuga,5,Oui,Excellent,194999,8
285000,2013,Automatique,Diesel,Porsche,Cayenne,5,Oui,Excellent,144999,12
15000,1981,Manuelle,Essence,Renault,12,5,Non,Excellent,2499,7
379000,2018,Automatique,Diesel,Land Rover,Range Rover Velar,5,Non,Excellent,104999,8
23000,2007,Manuelle,Essence,Suzuki,Alto,5,Non,Excellent,7499,5
235000,2022,Automatique,Diesel,Renault,Kadjar,5,Non,Excellent,104999,6
51000,2002,Manuelle,Essence,Renault,Laguna,5,Oui,Très bon,194999,10
470000,2022,Automatique,Essence,Jaguar,F-Pace,5,Oui,Excellent,37499,11
120000,2013,Automatique,Essence,Volkswagen,Polo,5,Non,Excellent,114999,8
149000,2019,Manuelle,Diesel,Dacia,Duster,5,Oui,Neuf,144999,6
270000,2017,Automatique,Diesel,Audi,A5,5,Oui,Excellent,82499,8
207000,2015,Automatique,Diesel,Mercedes-Benz,Classe GLA,5,Non,Très bon,224999,9
185000,2020,Manuelle,Diesel,Dacia,Duster,5,Oui,Excellent,67499,6
340000,2017,Automatique,Diesel,Volkswagen,Tiguan,5,Oui,Très bon,37499,8
115000,2015,Manuelle,Diesel,Citroen,C4,5,Non,Très bon,134999,6
107000,2015,Manuelle,Diesel,Renault,Clio,5,Non,Excellent,114999,6
679000,2022,Automatique,Essence,Alfa Romeo,Stelvio,5,Oui,Excellent,62499,17
88000,2018,Manuelle,Diesel,Dacia,Logan,5,Oui,Très bon,104999,6
213000,2019,Manuelle,Diesel,Seat,Leon,5,Oui,Excellent,154999,8
480000,2017,Automatique,Diesel,Mercedes-Benz,Classe GLE,5,Non,Excellent,144999,12
213000,2019,Manuelle,Diesel,Seat,Leon,5,Oui,Excellent,154999,8
480000,2017,Automatique,Diesel,Mercedes-Benz,Classe GLE,5,Non,Excellent,144999,12
150000,2018,Automatique,Diesel,Ford,Fusion,5,Non,Bon,124999,8
165000,2018,Automatique,Diesel,Mazda,Mazda 6,5,Non,Excellent,144999,9
125000,2022,Manuelle,Diesel,Dacia,Sandero,5,Oui,Très bon,2499,6
110000,2014,Manuelle,Diesel,Ford,Focus,5,Oui,Très bon,224999,6
167000,2022,Automatique,Diesel,Fiat,Tipo,5,Oui,Bon,17499,6
175000,2016,Manuelle,Diesel,Volkswagen,Tiguan,5,Oui,Excellent,164999,8
105000,2017,Manuelle,Essence,Opel,Adam,3,Oui,Excellent,104999,6
178000,2022,Automatique,Diesel,Dacia,Duster,5,Oui,Excellent,104999,6
153000,2021,Manuelle,Diesel,Renault,Clio,5,Oui,Excellent,97499,6
310000,2021,Automatique,Diesel,Peugeot,3008,5,Oui,Excellent,72499,8
145000,2016,Automatique,Diesel,Jeep,Cherokee,5,Oui,Bon,194999,8
270000,2022,Automatique,Diesel,Nissan,Qashqai,5,Oui,Bon,42499,8
30000,1999,Manuelle,Essence,Peugeot,306,5,Non,Bon,7499,8
200000,2017,Automatique,Diesel,Volkswagen,Touareg,5,Oui,Très bon,194999,12
67000,2002,Manuelle,Diesel,Volkswagen,Golf 4,5,Non,Excellent,274999,8
58000,2007,Manuelle,Diesel,Kia,Sorento,5,Non,Très bon,224999,10
270000,2014,Automatique,Diesel,Audi,Q5,5,Oui,Très bon,224999,8
155000,2024,Manuelle,Essence,Peugeot,208,5,Oui,Neuf,12499,6
210000,2021,Manuelle,Diesel,Jeep,Compass,5,Oui,Excellent,82499,6
141000,2021,Manuelle,Diesel,Dacia,Dokker,5,Oui,Très bon,104999,6
241000,2017,Automatique,Diesel,Land Rover,Range Rover,5,Non,Très bon,144999,8
300000,2016,Automatique,Diesel,Mercedes-Benz,Classe E,5,Oui,Excellent,77499,8
172000,2023,Automatique,Diesel,Hyundai,Accent,5,Oui,Excellent,87499,6
205000,2020,Manuelle,Diesel,Volkswagen,Caddy,5,Non,Excellent,224999,8
185000,2018,Manuelle,Diesel,Mitsubishi,Colt,3,Oui,Très bon,124999,10
95000,2018,Manuelle,Diesel,Fiat,Fiorino,5,Non,Excellent,12499,5
128000,2023,Manuelle,Diesel,Citroen,C-Elysée,5,Oui,Excellent,47499,6
116000,2022,Automatique,Diesel,Fiat,Fiorino,5,Oui,Excellent,92499,6
57000,2005,Manuelle,Diesel,Volkswagen,Polo,5,Non,Très bon,224999,8
335000,2022,Automatique,Diesel,Volkswagen,Golf 8,5,Oui,Excellent,87499,8
150000,2024,Automatique,Essence,Fiat,500,3,Oui,Neuf,7499,6
50000,2009,Manuelle,Essence,Renault,Symbol,5,Non,Bon,97499,7
240000,2018,Automatique,Diesel,Land Rover,Range Rover Evoque,5,Oui,Très bon,144999,8
236000,2019,Automatique,Diesel,Volkswagen,Passat CC,5,Non,Excellent,144999,8
127000,2012,Manuelle,Diesel,Volkswagen,Polo,5,Non,Excellent,224999,6
113000,2021,Manuelle,Diesel,Peugeot,301,5,Non,Très bon,114999,6
105000,2012,Automatique,Diesel,Volvo,XC60,5,Non,Très bon,164999,10
123000,2018,Manuelle,Diesel,Fiat,Fullback,5,Non,Correct,154999,10
195000,2021,Manuelle,Diesel,Seat,Arona,5,Oui,Excellent,32499,6
320000,2021,Automatique,Diesel,Hyundai,Tucson,5,Non,Très bon,134999,6
479000,2019,Automatique,Diesel,Land Rover,Range Rover Sport,5,Oui,Excellent,134999,12
210000,2022,Manuelle,Diesel,Renault,Captur,5,Oui,Correct,17499,6
120000,2019,Manuelle,Diesel,Dacia,Logan,5,Non,Excellent,104999,6
53000,2007,Manuelle,Diesel,Kia,Sorento,5,Non,Très bon,274999,10
210000,2016,Automatique,Diesel,Audi,Q3,5,Non,Très bon,124999,8
160000,2019,Manuelle,Diesel,Dacia,Duster,5,Non,Bon,77499,6
345000,2017,Automatique,Diesel,Mercedes-Benz,220,3,Oui,Excellent,164999,8
175000,2013,Automatique,Diesel,BMW,Série 5,5,Non,Excellent,224999,8
255000,2016,Automatique,Diesel,Mercedes-Benz,Classe C,5,Non,Excellent,114999,9
158000,2022,Manuelle,Diesel,Dacia,Sandero,5,Oui,Excellent,7499,6
235000,2022,Automatique,Diesel,Hyundai,Tucson,5,Oui,Excellent,144999,6
170000,2016,Manuelle,Diesel,Hyundai,Creta,5,Oui,Excellent,134999,4
55000,2007,Manuelle,Diesel,Kia,Carens,5,Non,Bon,7499,8
120000,2013,Manuelle,Diesel,Renault,Fluence,5,Non,Excellent,174999,6
147000,2018,Manuelle,Diesel,Renault,Kangoo,5,Non,Très bon,87499,6
119000,2012,Manuelle,Diesel,Volkswagen,Caddy,5,Non,Très bon,224999,6
75000,2010,Manuelle,Diesel,Dacia,Logan,5,Non,Très bon,47499,6
124000,2018,Automatique,Diesel,Renault,Clio,5,Non,Très bon,154999,6
114000,2016,Automatique,Diesel,Hyundai,Accent,5,Non,Très bon,154999,6
285000,2020,Automatique,Diesel,DS,DS7,5,Non,Excellent,114999,8
132000,2011,Manuelle,Diesel,Volkswagen,Passat CC,5,Non,Très bon,324999,8
125000,2010,Automatique,Diesel,Mercedes-Benz,220,5,Non,Bon,224999,8
110000,2013,Manuelle,Diesel,Nissan,Juke,5,Oui,Excellent,144999,7
124000,2018,Manuelle,Diesel,Dacia,Dokker,3,Non,Excellent,194999,6
205000,2019,Automatique,Essence,Toyota,Corolla,5,Oui,Excellent,52499,8
225000,2021,Manuelle,Diesel,Ford,Kuga,5,Oui,Très bon,77499,6
310000,2024,Automatique,Essence,Honda,HR-V,5,Oui,Excellent,7499,9
220000,2014,Automatique,Diesel,Audi,A3,3,Oui,Excellent,184999,8
104000,2014,Manuelle,Diesel,Volkswagen,Polo,5,Non,Excellent,134999,5
63000,2003,Manuelle,Diesel,Renault,Megane,5,Non,Excellent,144999,6
100000,1996,Manuelle,Essence,BMW,Série 3,3,Non,Excellent,164999,10
25000,1996,Manuelle,Diesel,Renault,Laguna,5,Non,Bon,32499,9
128000,2020,Automatique,Diesel,Renault,Clio,5,Non,Bon,104999,6
125000,2021,Manuelle,Diesel,Peugeot,301,5,Oui,Très bon,92499,6
163000,2013,Automatique,Diesel,Volkswagen,Touareg,5,Non,Excellent,224999,12
178000,2015,Automatique,Diesel,Volkswagen,Touareg,5,Oui,Excellent,124999,12
225000,2017,Automatique,Diesel,Hyundai,Tucson,5,Non,Excellent,124999,7
610000,2021,Automatique,Diesel,Land Rover,Range Rover Sport,5,Oui,Très bon,72499,12
217000,2022,Manuelle,Diesel,Jeep,Compass,5,Non,Excellent,67499,6
160000,2020,Manuelle,Diesel,Alfa Romeo,Giulietta,5,Oui,Très bon,57499,6
345000,2017,Automatique,Diesel,Mercedes-Benz,Classe C,3,Oui,Très bon,57499,9
550000,2022,Automatique,Diesel,Volkswagen,Touareg,5,Oui,Excellent,52499,12
44000,2008,Manuelle,Diesel,Hyundai,Accent,5,Non,Bon,2499,6
44000,2006,Manuelle,Diesel,Hyundai,Accent,5,Non,Bon,2499,6
255000,2019,Automatique,Diesel,Volkswagen,Arteon,5,Oui,Excellent,124999,8
130000,2019,Manuelle,Diesel,Fiat,Tipo,5,Non,Très bon,114999,6
161999,2012,Automatique,Diesel,BMW,Série 5,5,Non,Très bon,22499,8
103000,2014,Manuelle,Diesel,Dacia,Dokker,5,Non,Excellent,224999,6
39000,2004,Manuelle,Diesel,Volkswagen,Polo,5,Non,Excellent,104999,6
48000,2001,Manuelle,Diesel,Peugeot,206,5,Non,Très bon,324999,7
210000,2016,Automatique,Diesel,BMW,Série 1,5,Oui,Excellent,97499,8
220000,2014,Automatique,Diesel,Porsche,Cayenne,5,Non,Très bon,184999,12
55000,2008,Manuelle,Essence,Kia,Picanto,5,Non,Excellent,174999,6
240000,2016,Automatique,Diesel,Volkswagen,Touran,5,Non,Excellent,224999,8
195000,2014,Automatique,Diesel,Mercedes-Benz,Classe E,5,Non,Très bon,174999,9
170000,2014,Automatique,Diesel,Opel,Astra,5,Non,Excellent,72499,8
160000,2017,Automatique,Diesel,Volvo,S60,5,Non,Très bon,134999,8
210000,2022,Automatique,Essence,Fiat,500,3,Non,Excellent,47499,8
98000,2014,Manuelle,Diesel,Dacia,Dokker,5,Non,Excellent,184999,6
140000,2014,Automatique,Diesel,Volkswagen,Touareg,5,Non,Bon,194999,12
127000,2017,Manuelle,Diesel,Renault,Clio,5,Non,Très bon,2499,6
57000,2005,Manuelle,Diesel,Peugeot,206,5,Non,Bon,324999,6
169000,2019,Automatique,Diesel,Renault,Megane,5,Oui,Excellent,134999,6
305000,2020,Automatique,Diesel,Audi,A3,5,Oui,Très bon,124999,8
148000,2014,Manuelle,Diesel,Ford,Kuga,5,Non,Excellent,224999,8
315000,2016,Automatique,Diesel,Land Rover,Range Rover Sport,5,Oui,Excellent,114999,12
38000,2005,Manuelle,Essence,Hyundai,Accent,5,Non,Très bon,324999,7
168000,2023,Manuelle,Diesel,Dacia,Logan,5,Oui,Excellent,7499,6
283000,2019,Automatique,Diesel,Volvo,XC40,5,Oui,Bon,224999,8
105000,2018,Automatique,Essence,Fiat,500,3,Non,Excellent,92499,6
187000,2016,Automatique,Diesel,Nissan,Qashqai,5,Non,Excellent,144999,6
132000,2021,Manuelle,Diesel,Renault,Clio,5,Oui,Très bon,144999,6
28000,1997,Manuelle,Diesel,Mercedes-Benz,220,5,Non,Très bon,37499,8
58000,2009,Manuelle,Essence,Renault,Laguna,5,Non,Correct,224999,11
139000,2020,Manuelle,Diesel,Ford,Fiesta,5,Oui,Excellent,42499,6
500000,2018,Automatique,Diesel,Land Rover,Range Rover Sport,5,Oui,Très bon,97499,12
255000,2018,Automatique,Diesel,Alfa Romeo,Stelvio,5,Non,Excellent,144999,9
530000,2019,Automatique,Diesel,Land Rover,Range Rover Velar,5,Oui,Excellent,62499,8
205000,2022,Automatique,Hybride,Toyota,Corolla,5,Non,Neuf,104999,8
175000,2013,Automatique,Diesel,BMW,X3,5,Oui,Excellent,164999,8
950000,2021,Automatique,Hybride,Porsche,Panamera,5,Oui,Excellent,42499,17
220000,2019,Automatique,Diesel,Ford,Kuga,5,Non,Très bon,104999,8
205000,2021,Automatique,Essence,Abarth,595,3,Non,Excellent,22499,7
250000,2017,Automatique,Diesel,Land Rover,Range Rover Vogue,5,Oui,Excellent,174999,8
140000,2020,Automatique,Diesel,Renault,Clio,5,Non,Correct,67499,6
231500,2024,Automatique,Essence,Fiat,500X,5,Oui,Excellent,114999,6
188000,2018,Automatique,Diesel,Volkswagen,Passat CC,5,Non,Excellent,154999,8
67500,2012,Manuelle,Essence,Ford,Fiesta,5,Non,Excellent,194999,6
172000,2013,Automatique,Diesel,Mercedes-Benz,Classe E,5,Non,Excellent,164999,9
74000,2007,Manuelle,Diesel,Ford,Focus,5,Non,Très bon,324999,7
230000,2022,Manuelle,Diesel,Hyundai,Creta,5,Oui,Excellent,2499,6
150000,2011,Automatique,Essence,Mini,CountryMan,5,Non,Très bon,124999,9
87000,2008,Automatique,Diesel,Audi,Q7,5,Non,Très bon,274999,12
105000,2007,Manuelle,Essence,BMW,Série 3,3,Non,Bon,224999,11
77000,2009,Automatique,Essence,Honda,City,5,Non,Excellent,174999,9
62000,2006,Automatique,Essence,Audi,A6,5,Non,Bon,224999,14
102000,2018,Manuelle,Essence,Hyundai,i10,5,Oui,Excellent,67499,6
75000,2009,Manuelle,Essence,Honda,Jazz,5,Non,Excellent,184999,9
169000,2019,Manuelle,Diesel,Ford,Kuga,5,Oui,Très bon,224999,6
240000,2022,Automatique,Hybride,Toyota,Corolla,5,Oui,Excellent,42499,6
120000,2008,Automatique,Diesel,Audi,Q7,5,Oui,Très bon,184999,12
347000,2021,Automatique,Diesel,Audi,Q5,5,Oui,Très bon,114999,8
105000,2012,Automatique,Essence,Nissan,Juke,5,Non,Très bon,154999,8
110000,2020,Manuelle,Essence,Fiat,500,3,Non,Très bon,62499,7
345000,2020,Automatique,Diesel,Audi,Q5,5,Non,Excellent,174999,8
330000,2016,Automatique,Diesel,Land Rover,Range Rover Sport,5,Non,Excellent,134999,12
395000,2021,Automatique,Diesel,Mercedes-Benz,Classe A,5,Oui,Excellent,104999,8
120000,2012,Manuelle,Diesel,Renault,Kangoo,5,Non,Très bon,224999,8
78000,2019,Manuelle,Diesel,Fiat,Doblo,5,Non,Bon,224999,5
210000,2021,Automatique,Hybride,Toyota,Corolla,5,Non,Excellent,57499,10
90000,2007,Manuelle,Essence,BMW,Série 3,3,Oui,Très bon,164999,11
470000,2019,Automatique,Diesel,Mercedes-Benz,Classe C,3,Oui,Excellent,164999,8
154000,2017,Manuelle,Diesel,Seat,Leon,5,Non,Excellent,144999,6
148000,2013,Manuelle,Diesel,Volkswagen,Passat,5,Non,Très bon,154999,8
110000,2013,Automatique,Essence,Nissan,Juke,5,Oui,Très bon,72499,7
190000,2019,Manuelle,Diesel,Renault,Trafic,5,Non,Très bon,104999,6
195000,2021,Automatique,Diesel,Alfa Romeo,Giulietta,5,Non,Excellent,67499,6
72000,2012,Automatique,Essence,Honda,Accord,5,Oui,Excellent,104999,14
186000,2012,Automatique,Diesel,Mercedes-Benz,Classe SL,5,Oui,Excellent,274999,12
140000,2014,Manuelle,Diesel,Peugeot,308,5,Oui,Très bon,67499,6
95000,2008,Manuelle,Diesel,BMW,Série 1,5,Non,Très bon,174999,8
95000,2013,Manuelle,Diesel,Hyundai,Accent,5,Oui,Très bon,274999,6
105000,2015,Manuelle,Diesel,Dacia,Sandero,5,Non,Très bon,134999,6
125000,2019,Manuelle,Diesel,Dacia,Dokker,5,Oui,Très bon,164999,6
115000,2014,Manuelle,Diesel,Ford,Transit,5,Non,Excellent,184999,9
179000,2016,Manuelle,Diesel,Volkswagen,Touran,5,Oui,Excellent,104999,8
65000,2010,Manuelle,Essence,Dacia,Sandero,5,Oui,Très bon,72499,6
118000,2021,Manuelle,Diesel,Opel,Corsa,5,Non,Excellent,104999,6
270000,2017,Automatique,Diesel,Volvo,S90,5,Oui,Excellent,144999,8
175900,2021,Manuelle,Diesel,Renault,Megane,5,Non,Bon,57499,6
130000,2011,Automatique,Essence,Abarth,124 Spider,3,Non,Très bon,144999,8
240000,2018,Automatique,Diesel,Volkswagen,Touareg,5,Oui,Très bon,154999,6
180000,2014,Manuelle,Diesel,Audi,Q5,5,Oui,Excellent,17499,8
85000,2018,Manuelle,Diesel,Peugeot,208,5,Oui,Très bon,104999,6
72000,2012,Automatique,Essence,Subaru,Legacy,5,Oui,Excellent,104999,14
255000,2021,Manuelle,Diesel,Jeep,Compass,5,Oui,Excellent,37499,6
44000,2001,Manuelle,Diesel,Peugeot,306,5,Non,Bon,274999,7
107000,2014,Manuelle,Diesel,Peugeot,Tepee,5,Non,Excellent,104999,6
42000,2005,Automatique,Essence,Mercedes-Benz,Classe S,5,Non,Très bon,124999,21
380000,2020,Automatique,Diesel,Mercedes-Benz,Classe C,5,Oui,Excellent,124999,6
295000,2016,Automatique,Diesel,Volkswagen,Tiguan,5,Oui,Excellent,174999,8
45000,1997,Manuelle,Diesel,Volkswagen,Golf 3,5,Non,Bon,164999,8
100000,2018,Manuelle,Essence,Skoda,Fabia,5,Oui,Très bon,67499,6
53000,2008,Manuelle,Essence,Citroen,C3,5,Non,Excellent,164999,6
560000,2008,Automatique,Essence,Bentley,Continental GT,3,Non,Très bon,144999,21
192000,2018,Automatique,Diesel,Jeep,Renegade,5,Oui,Excellent,47499,6
103000,2011,Manuelle,Diesel,Volkswagen,Golf 6,5,Non,Bon,274999,6
103000,2011,Manuelle,Diesel,Volkswagen,Golf 6,5,Non,Bon,274999,6
103000,2011,Manuelle,Diesel,Volkswagen,Golf 6,5,Non,Bon,274999,6
103000,2011,Manuelle,Diesel,Volkswagen,Golf 6,5,Non,Bon,274999,6
103000,2011,Manuelle,Diesel,Volkswagen,Golf 6,5,Non,Bon,274999,6
103000,2011,Manuelle,Diesel,Volkswagen,Golf 6,5,Non,Bon,274999,6
46000,1996,Manuelle,Essence,Suzuki,Carry,5,Non,Très bon,17499,6
42,2022,Manuelle,Diesel,Volkswagen,Tiguan,5,Oui,Excellent,124999,8
320000,2022,Automatique,Diesel,Hyundai,Tucson,5,Oui,Excellent,42499,6
215000,2018,Automatique,Diesel,Peugeot,3008,5,Non,Très bon,114999,8
135000,2016,Manuelle,Diesel,Renault,Captur,5,Oui,Très bon,114999,6
125000,2014,Manuelle,Diesel,Peugeot,3008,5,Oui,Excellent,124999,6
285000,2018,Automatique,Diesel,Volkswagen,Tiguan,5,Non,Excellent,144999,8
115000,2011,Automatique,Essence,Mini,CountryMan,5,Non,Bon,124999,9
180000,2020,Automatique,Hybride,Hyundai,Ioniq Hybrid,5,Non,Excellent,57499,8
190000,2021,Manuelle,Diesel,Renault,Megane,5,Oui,Très bon,72499,6
130000,2014,Manuelle,Diesel,Mitsubishi,Outlander,5,Oui,Très bon,114999,8
125000,2019,Manuelle,Diesel,Citroen,C3,5,Non,Excellent,92499,6
118000,2019,Manuelle,Diesel,Peugeot,208,5,Non,Excellent,144999,6
188000,2023,Automatique,Hybride,Toyota,Yaris,5,Oui,Excellent,22499,9
118000,2019,Manuelle,Diesel,Peugeot,208,5,Non,Excellent,144999,6
170000,2017,Manuelle,Diesel,Volkswagen,Golf 7,5,Oui,Très bon,104999,8
79000,2013,Automatique,Essence,Fiat,500,3,Non,Très bon,124999,7
46000,2019,Manuelle,Essence,Dacia,Logan,5,Oui,Très bon,52499,6
135000,2014,Manuelle,Diesel,Renault,Captur,5,Non,Très bon,47499,6
230000,2019,Manuelle,Diesel,Seat,Leon,5,Non,Excellent,164999,8
110000,2018,Manuelle,Diesel,Fiat,500,3,Oui,Excellent,92499,5
8000,2000,Manuelle,Diesel,Fiat,Palio,5,Oui,Excellent,124999,5
230000,2019,Manuelle,Diesel,Seat,Leon,5,Non,Excellent,164999,8
148000,2020,Manuelle,Diesel,Renault,Captur,5,Non,Excellent,87499,7
69000,2006,Manuelle,Diesel,Renault,Scenic,5,Non,Excellent,184999,6
180000,2021,Automatique,Diesel,Jeep,Renegade,5,Oui,Excellent,114999,7
168000,2018,Manuelle,Diesel,Jeep,Renegade,5,Non,Excellent,62499,7
87000,2019,Manuelle,Diesel,Fiat,Grande Punto,5,Non,Bon,92499,6
115000,2022,Manuelle,Essence,Chery,Tiggo 7 Pro,5,Non,Excellent,37499,9
170000,2015,Automatique,Diesel,Land Rover,Range Rover Evoque,5,Non,Très bon,224999,9
290000,2020,Automatique,Diesel,Land Rover,Discovery,5,Oui,Excellent,194999,12
100000,2012,Manuelle,Diesel,Dacia,Duster,5,Non,Très bon,274999,6
93000,2012,Manuelle,Diesel,Alfa Romeo,Giulietta,5,Non,Très bon,224999,8
190000,2012,Automatique,Diesel,Porsche,Cayenne,5,Non,Excellent,224999,12
200000,2019,Automatique,Diesel,Jeep,Grand Cherokee,5,Oui,Excellent,154999,12
240000,2021,Automatique,Diesel,Jeep,Grand Cherokee,5,Oui,Excellent,124999,12
150000,2012,Automatique,Essence,Audi,A1,3,Non,Excellent,154999,8
1720000,2022,Manuelle,Diesel,Renault,Clio,5,Non,Très bon,67499,6
460000,2017,Automatique,Diesel,Mercedes-Benz,Classe E,3,Oui,Excellent,114999,10
138000,2014,Automatique,Diesel,Volkswagen,Touareg,5,Non,Excellent,27499,12
205000,2019,Automatique,Electrique,Toyota,Corolla,5,Oui,Excellent,42499,8
166000,2019,Automatique,Diesel,Alfa Romeo,Giulietta,5,Non,Excellent,124999,6
189000,2018,Automatique,Diesel,Toyota,RAV 4,5,Oui,Excellent,97499,8
350000,2020,Automatique,Diesel,Mercedes-Benz,Classe GLA,5,Oui,Excellent,57499,9
340000,2019,Automatique,Diesel,BMW,Série 5,5,Non,Excellent,154999,8
135000,2020,Manuelle,Diesel,Dacia,Sandero,5,Oui,Très bon,52499,6
120000,2011,Automatique,Diesel,Land Rover,Range Rover Sport,5,Non,Excellent,224999,12
98000,2010,Manuelle,Diesel,Nissan,Qashqai,5,Non,Excellent,274999,8
173000,2019,Manuelle,Diesel,Ford,C-Max,5,Oui,Excellent,32499,6
215000,2021,Automatique,Hybride,Toyota,Corolla,5,Oui,Excellent,67499,10
320000,2023,Automatique,Diesel,Peugeot,2008,5,Non,Neuf,7499,6
73000,2017,Manuelle,Essence,Dacia,Sandero,5,Non,Très bon,174999,7
120000,2011,Manuelle,Diesel,Ford,Kuga,5,Non,Excellent,224999,8
249000,2020,Automatique,Diesel,Hyundai,Tucson,5,Non,Très bon,62499,6
128000,2016,Automatique,Diesel,Opel,Astra,5,Non,Très bon,134999,8
185000,2015,Automatique,Diesel,BMW,Série 5,5,Non,Excellent,184999,8
128000,2022,Manuelle,Diesel,Dacia,Sandero,5,Oui,Excellent,92499,6
175000,2023,Manuelle,Diesel,Renault,Clio,5,Oui,Excellent,92499,6
103000,2016,Manuelle,Diesel,Dacia,Dokker,5,Non,Excellent,184999,5
189000,2019,Automatique,Diesel,Volkswagen,Golf 7,5,Oui,Très bon,2499,8
226000,2015,Automatique,Diesel,Mercedes-Benz,Classe C,5,Non,Très bon,224999,9
475000,2021,Automatique,Diesel,Volkswagen,Tiguan,5,Oui,Excellent,184999,8
125000,2021,Automatique,Essence,Fiat,500,3,Non,Excellent,42499,7
185000,2016,Automatique,Diesel,Volkswagen,Touareg,5,Oui,Bon,144999,12
80000,2007,Manuelle,Diesel,Seat,Ibiza,5,Non,Bon,22499,8
198000,2022,Automatique,Diesel,Renault,Megane,5,Non,Excellent,144999,7
135000,2012,Manuelle,Diesel,Hyundai,ix35,5,Non,Très bon,144999,8
132000,2022,Manuelle,Essence,Seat,Ibiza,5,Oui,Excellent,62499,6
